"COUNTRY","YEAR","SCENARIO","ISCO08_3D","ISCO88_3D","THS_POP","FLAG_RELIAB","OBS_STATUS"
"FR",2005,"S_AA","Not stated",812,"77,46",,"b"
"FR",2005,"S_AA","Not stated",813,41478,,"b"
"FR",2005,"S_AA","Not stated",814,104229,,"b"
"FR",2005,"S_AA","Not stated",815,159667,,"b"
"FR",2005,"S_AA","Not stated",816,17447,,"b"
"FR",2005,"S_AA","Not stated",820,7509,"u","b"
"FR",2005,"S_AA","Not stated",821,58739,,"b"
"FR",2005,"S_AA","Not stated",822,22343,,"b"
"FR",2005,"S_AA","Not stated",826,93325,,"b"
"FR",2005,"S_AA","Not stated",827,254332,,"b"
"FR",2005,"S_AA","Not stated",828,"429,34",,"b"
"FR",2005,"S_AA","Not stated",831,51977,,"b"
"FR",2005,"S_AA","Not stated",832,638038,,"b"
"FR",2005,"S_AA","Not stated",833,229762,,"b"
"FR",2005,"S_AA","Not stated",834,,"x","b"
"FR",2005,"S_AA","Not stated",910,22138,,"b"
"FR",2005,"S_AA","Not stated",913,1597022,,"b"
"FR",2005,"S_AA","Not stated",915,207763,,"b"
"FR",2005,"S_AA","Not stated",916,"24,45",,"b"
"FR",2005,"S_AA","Not stated",931,70716,,"b"
"FR",2005,"S_AA","Not stated",932,"179,7",,"b"
"FR",2005,"S_AA","Not stated",933,255237,,"b"
"FR",2005,"S_AA","Not stated","Not stated",47814,,"b"
"FR",2005,"S_AA","Not stated",131,718738,,"b"
"HR",2005,"S_AA","Not stated",742,7532,"u","b"
"HR",2005,"S_AA","Not stated",823,4295,"u","b"
"HR",2005,"S_AA","Not stated",734,3673,"u","b"
"HR",2005,"S_AA","Not stated",733,,"x","b"
"HR",2005,"S_AA","Not stated",743,7221,"u","b"
"HR",2005,"S_AA","Not stated",722,17758,"u","b"
"HR",2005,"S_AA","Not stated",816,3043,"u","b"
"HR",2005,"S_AA","Not stated",741,12058,"u","b"
"HR",2005,"S_AA","Not stated",932,16941,"u","b"
"HR",2005,"S_AA","Not stated",834,2682,"u","b"
"HR",2005,"S_AA","Not stated",613,173788,,"b"
"HR",2005,"S_AA","Not stated",612,24395,,"b"
"HR",2005,"S_AA","Not stated",421,20828,"u","b"
"HR",2005,"S_AA","Not stated",346,,"x","b"
"HR",2005,"S_AA","Not stated",419,27888,,"b"
"HR",2005,"S_AA","Not stated",245,7778,"u","b"
"HR",2005,"S_AA","Not stated",422,7384,"u","b"
"HR",2005,"S_AA","Not stated",247,7353,"u","b"
"HR",2005,"S_AA","Not stated",244,16128,"u","b"
"HR",2005,"S_AA","Not stated",246,,"x","b"
"HR",2005,"S_AA","Not stated",233,9027,"u","b"
"HR",2005,"S_AA","Not stated",232,14336,"u","b"
"HR",2005,"S_AA","Not stated",313,2892,"u","b"
"HR",2005,"S_AA","Not stated",214,21078,,"b"
"HR",2005,"S_AA","Not stated",721,15609,"u","b"
"HR",2005,"S_AA","Not stated",213,4042,"u","b"
"HR",2005,"S_AA","Not stated",723,33626,,"b"
"HR",2005,"S_AA","Not stated",341,35737,,"b"
"HR",2005,"S_AA","Not stated",347,10317,"u","b"
"HR",2005,"S_AA","Not stated",731,,"x","b"
"HR",2005,"S_AA","Not stated",234,,"x","b"
"HR",2005,"S_AA","Not stated",732,,"x","b"
"HR",2005,"S_AA","Not stated",122,10997,"u","b"
"HR",2005,"S_AA","Not stated",813,,"x","b"
"HR",2005,"S_AA","Not stated",235,,"x","b"
"HR",2005,"S_AA","Not stated",231,6145,"u","b"
"HR",2005,"S_AA","Not stated",222,"17,74","u","b"
"HR",2005,"S_AA","Not stated",321,5658,"u","b"
"HR",2005,"S_AA","Not stated",825,,"x","b"
"HR",2005,"S_AA","Not stated",513,5752,"u","b"
"HR",2005,"S_AA","Not stated",516,35292,,"b"
"HR",2005,"S_AA","Not stated",614,3443,"u","b"
"HR",2005,"S_AA","Not stated",344,6667,"u","b"
"HR",2005,"S_AA","Not stated",121,6782,"u","b"
"HR",2005,"S_AA","Not stated",114,,"x","b"
"HR",2005,"S_AA","Not stated",831,5746,"u","b"
"HR",2005,"S_AA","Not stated",522,99295,,"b"
"HR",2005,"S_AA","Not stated",212,,"x","b"
"HR",2005,"S_AA","Not stated",123,4551,"u","b"
"HR",2005,"S_AA","Not stated",412,54524,,"b"
"HR",2005,"S_AA","Not stated",827,5975,"u","b"
"HR",2005,"S_AA","Not stated",724,12852,"u","b"
"HR",2005,"S_AA","Not stated",829,6274,"u","b"
"HR",2005,"S_AA","Not stated",243,,"x","b"
"HR",2005,"S_AA","Not stated",832,"54,77",,"b"
"HR",2005,"S_AA","Not stated",913,47706,,"b"
"HR",2005,"S_AA","Not stated",811,,"x","b"
"HR",2005,"S_AA","Not stated","Not stated",,"x","b"
"HR",2005,"S_AA","Not stated",916,5632,"u","b"
"HR",2005,"S_AA","Not stated",915,3001,"u","b"
"HR",2005,"S_AA","Not stated",931,20425,"u","b"
"HR",2005,"S_AA","Not stated",933,11541,"u","b"
"HR",2005,"S_AA","Not stated",241,21339,,"b"
"HR",2005,"S_AA","Not stated",514,12136,"u","b"
"HR",2005,"S_AA","Not stated",615,2945,"u","b"
"HR",2005,"S_AA","Not stated",826,32119,,"b"
"HR",2005,"S_AA","Not stated",712,29576,,"b"
"HR",2005,"S_AA","Not stated",814,5135,"u","b"
"HR",2005,"S_AA","Not stated",921,12434,"u","b"
"HR",2005,"S_AA","Not stated",512,63294,,"b"
"HR",2005,"S_AA","Not stated",345,,"x","b"
"HR",2005,"S_AA","Not stated",815,,"x","b"
"HR",2005,"S_AA","Not stated",413,34294,,"b"
"HR",2005,"S_AA","Not stated",221,4307,"u","b"
"HR",2005,"S_AA","Not applicable","Not applicable",2053631,,"b"
"HR",2005,"S_AA","Not stated",812,,"x","b"
"HR",2005,"S_AA","Not stated",511,,"x","b"
"HR",2005,"S_AA","Not stated",131,61585,,"b"
"HR",2005,"S_AA","Not stated",211,,"x","b"
"HR",2005,"S_AA","Not stated",414,8604,"u","b"
"HR",2005,"S_AA","Not stated",342,2682,"u","b"
"HR",2005,"S_AA","Not stated",314,9841,"u","b"
"HR",2005,"S_AA","Not stated",315,,"x","b"
"HR",2005,"S_AA","Not stated",322,9586,"u","b"
"HR",2005,"S_AA","Not stated",334,3601,"u","b"
"HR",2005,"S_AA","Not stated",312,7345,"u","b"
"HR",2005,"S_AA","Not stated",111,,"x","b"
"HR",2005,"S_AA","Not stated",713,"35,63",,"b"
"HR",2005,"S_AA","Not stated",343,15412,"u","b"
"HR",2005,"S_AA","Not stated",411,16251,"u","b"
"HR",2005,"S_AA","Not stated",611,33575,,"b"
"HR",2005,"S_AA","Not stated",332,9093,"u","b"
"HR",2005,"S_AA","Not stated",311,60388,,"b"
"HR",2005,"S_AA","Not stated",11,11782,"u","b"
"HR",2005,"S_AA","Not stated",323,28917,,"b"
"HR",2005,"S_AA","Not stated",242,10664,"u","b"
"HR",2005,"S_AA","Not stated",714,8837,"u","b"
"HR",2005,"S_AA","Not stated",833,20104,"u","b"
"HR",2005,"S_AA","Not stated",828,5326,"u","b"
"HR",2005,"S_AA","Not stated",824,5914,"u","b"
"HR",2005,"S_AA","Not stated",822,,"x","b"
"HR",2005,"S_AA","Not stated",914,,"x","b"
"HR",2005,"S_AA","Not stated",911,,"x","b"
"HR",2005,"S_AA","Not stated",821,6756,"u","b"
"HR",2005,"S_AA","Not stated",711,,"x","b"
"HR",2005,"S_AA","Not stated",331,13644,"u","b"
"IT",2005,"S_AA","Not applicable","Not applicable",27041233,,"b"
"IT",2005,"S_AA","Not stated",10,253326,,"b"
"IT",2005,"S_AA","Not stated",111,18518,,"b"
"IT",2005,"S_AA","Not stated",114,8413,,"b"
"IT",2005,"S_AA","Not stated",121,193899,,"b"
"IT",2005,"S_AA","Not stated",122,135258,,"b"
"IT",2005,"S_AA","Not stated",123,62356,,"b"
"IT",2005,"S_AA","Not stated",131,1572095,,"b"
"IT",2005,"S_AA","Not stated",211,51662,,"b"
"IT",2005,"S_AA","Not stated",212,6117,,"b"
"IT",2005,"S_AA","Not stated",213,65775,,"b"
"IT",2005,"S_AA","Not stated",214,"244,13",,"b"
"IT",2005,"S_AA","Not stated",221,"41,46",,"b"
"IT",2005,"S_AA","Not stated",222,317135,,"b"
"IT",2005,"S_AA","Not stated",223,45486,,"b"
"IT",2005,"S_AA","Not stated",231,101065,,"b"
"IT",2005,"S_AA","Not stated",232,475938,,"b"
"IT",2005,"S_AA","Not stated",233,61546,,"b"
"IT",2005,"S_AA","Not stated",234,6532,,"b"
"IT",2005,"S_AA","Not stated",235,26497,,"b"
"IT",2005,"S_AA","Not stated",241,257699,,"b"
"IT",2005,"S_AA","Not stated",242,"187,54",,"b"
"IT",2005,"S_AA","Not stated",243,22936,,"b"
"IT",2005,"S_AA","Not stated",244,71531,,"b"
"IT",2005,"S_AA","Not stated",245,118979,,"b"
"IT",2005,"S_AA","Not stated",246,"22,16",,"b"
"IT",2005,"S_AA","Not stated",247,91474,,"b"
"IT",2005,"S_AA","Not stated",311,754228,,"b"
"IT",2005,"S_AA","Not stated",312,"238,08",,"b"
"IT",2005,"S_AA","Not stated",313,93619,,"b"
"IT",2005,"S_AA","Not stated",314,"23,16",,"b"
"IT",2005,"S_AA","Not stated",315,46641,,"b"
"IT",2005,"S_AA","Not stated",321,41261,,"b"
"IT",2005,"S_AA","Not stated",322,509295,,"b"
"IT",2005,"S_AA","Not stated",323,8342,,"b"
"IT",2005,"S_AA","Not stated",331,282303,,"b"
"IT",2005,"S_AA","Not stated",332,163443,,"b"
"IT",2005,"S_AA","Not stated",333,52957,,"b"
"IT",2005,"S_AA","Not stated",334,77622,,"b"
"IT",2005,"S_AA","Not stated",341,609431,,"b"
"IT",2005,"S_AA","Not stated",342,370695,,"b"
"IT",2005,"S_AA","Not stated",343,891869,,"b"
"IT",2005,"S_AA","Not stated",344,12837,,"b"
"IT",2005,"S_AA","Not stated",345,23776,,"b"
"IT",2005,"S_AA","Not stated",346,69443,,"b"
"IT",2005,"S_AA","Not stated",347,129164,,"b"
"IT",2005,"S_AA","Not stated",348,,"x","b"
"IT",2005,"S_AA","Not stated",411,493844,,"b"
"IT",2005,"S_AA","Not stated",412,404502,,"b"
"IT",2005,"S_AA","Not stated",413,463145,,"b"
"IT",2005,"S_AA","Not stated",414,179516,,"b"
"IT",2005,"S_AA","Not stated",419,576351,,"b"
"IT",2005,"S_AA","Not stated",421,312273,,"b"
"IT",2005,"S_AA","Not stated",422,253781,,"b"
"IT",2005,"S_AA","Not stated",511,27309,,"b"
"IT",2005,"S_AA","Not stated",512,667582,,"b"
"IT",2005,"S_AA","Not stated",513,300843,,"b"
"IT",2005,"S_AA","Not stated",514,252858,,"b"
"IT",2005,"S_AA","Not stated",516,293948,,"b"
"IT",2005,"S_AA","Not stated",521,,"x","b"
"IT",2005,"S_AA","Not stated",522,798191,,"b"
"IT",2005,"S_AA","Not stated",611,362732,,"b"
"IT",2005,"S_AA","Not stated",612,66604,,"b"
"IT",2005,"S_AA","Not stated",613,62029,,"b"
"IT",2005,"S_AA","Not stated",614,21265,,"b"
"IT",2005,"S_AA","Not stated",615,"30,29",,"b"
"IT",2005,"S_AA","Not stated",711,46955,,"b"
"IT",2005,"S_AA","Not stated",712,688771,,"b"
"IT",2005,"S_AA","Not stated",713,531575,,"b"
"IT",2005,"S_AA","Not stated",714,"278,17",,"b"
"IT",2005,"S_AA","Not stated",721,308882,,"b"
"IT",2005,"S_AA","Not stated",722,133771,,"b"
"IT",2005,"S_AA","Not stated",723,"494,34",,"b"
"IT",2005,"S_AA","Not stated",724,234148,,"b"
"IT",2005,"S_AA","Not stated",731,76358,,"b"
"IT",2005,"S_AA","Not stated",732,44681,,"b"
"IT",2005,"S_AA","Not stated",733,39374,,"b"
"IT",2005,"S_AA","Not stated",734,100934,,"b"
"IT",2005,"S_AA","Not stated",741,227303,,"b"
"IT",2005,"S_AA","Not stated",742,199634,,"b"
"IT",2005,"S_AA","Not stated",743,204224,,"b"
"IT",2005,"S_AA","Not stated",744,111322,,"b"
"IT",2005,"S_AA","Not stated",811,9137,,"b"
"IT",2005,"S_AA","Not stated",812,135597,,"b"
"IT",2005,"S_AA","Not stated",813,24236,,"b"
"IT",2005,"S_AA","Not stated",814,16103,,"b"
"IT",2005,"S_AA","Not stated",815,54901,,"b"
"IT",2005,"S_AA","Not stated",816,"22,53",,"b"
"IT",2005,"S_AA","Not stated",817,63862,,"b"
"IT",2005,"S_AA","Not stated",821,"223,13",,"b"
"IT",2005,"S_AA","Not stated",822,43808,,"b"
"IT",2005,"S_AA","Not stated",823,109356,,"b"
"IT",2005,"S_AA","Not stated",824,19775,,"b"
"IT",2005,"S_AA","Not stated",825,"43,09",,"b"
"IT",2005,"S_AA","Not stated",826,"180,2",,"b"
"IT",2005,"S_AA","Not stated",827,67854,,"b"
"IT",2005,"S_AA","Not stated",828,"159,79",,"b"
"IT",2005,"S_AA","Not stated",829,"74,34",,"b"
"IT",2005,"S_AA","Not stated",831,33671,,"b"
"IT",2005,"S_AA","Not stated",832,596839,,"b"
"IT",2005,"S_AA","Not stated",833,169912,,"b"
"IT",2005,"S_AA","Not stated",834,22021,,"b"
"IT",2005,"S_AA","Not stated",911,126173,,"b"
"IT",2005,"S_AA","Not stated",912,,"x","b"
"IT",2005,"S_AA","Not stated",913,518905,,"b"
"IT",2005,"S_AA","Not stated",914,391086,,"b"
"IT",2005,"S_AA","Not stated",915,249892,,"b"
"IT",2005,"S_AA","Not stated",916,"79,02",,"b"
"IT",2005,"S_AA","Not stated",921,311477,,"b"
"IT",2005,"S_AA","Not stated",931,154996,,"b"
"IT",2005,"S_AA","Not stated",932,252138,,"b"
"IT",2005,"S_AA","Not stated",933,105556,,"b"
"CY",2005,"S_AA","Not applicable","Not applicable",233563,,"b"
"CY",2005,"S_AA","Not stated",10,3553,,"b"
"CY",2005,"S_AA","Not stated",111,,"x","b"
"CY",2005,"S_AA","Not stated",114,,"x","b"
"CY",2005,"S_AA","Not stated",121,555,"u","b"
"CY",2005,"S_AA","Not stated",122,4679,,"b"
"CY",2005,"S_AA","Not stated",123,1821,,"b"
"CY",2005,"S_AA","Not stated",131,"1,9",,"b"
"CY",2005,"S_AA","Not stated",211,707,"u","b"
"CY",2005,"S_AA","Not stated",212,,"x","b"
"CY",2005,"S_AA","Not stated",213,2221,,"b"
"CY",2005,"S_AA","Not stated",214,4721,,"b"
"CY",2005,"S_AA","Not stated",221,,"x","b"
"CY",2005,"S_AA","Not stated",222,3743,,"b"
"CY",2005,"S_AA","Not stated",223,3564,,"b"
"CY",2005,"S_AA","Not stated",231,868,"u","b"
"CY",2005,"S_AA","Not stated",232,"9,09",,"b"
"CY",2005,"S_AA","Not stated",233,6357,,"b"
"CY",2005,"S_AA","Not stated",234,,"x","b"
"CY",2005,"S_AA","Not stated",235,764,"u","b"
"CY",2005,"S_AA","Not stated",241,4354,,"b"
"CY",2005,"S_AA","Not stated",242,"2,41",,"b"
"CY",2005,"S_AA","Not stated",243,,"x","b"
"CY",2005,"S_AA","Not stated",244,1114,"u","b"
"CY",2005,"S_AA","Not stated",245,"1,28","u","b"
"CY",2005,"S_AA","Not stated",246,1127,"u","b"
"CY",2005,"S_AA","Not stated",247,2198,,"b"
"CY",2005,"S_AA","Not stated",311,4248,,"b"
"CY",2005,"S_AA","Not stated",312,966,"u","b"
"CY",2005,"S_AA","Not stated",313,1312,"u","b"
"CY",2005,"S_AA","Not stated",314,,"x","b"
"CY",2005,"S_AA","Not stated",315,,"x","b"
"CY",2005,"S_AA","Not stated",321,811,"u","b"
"CY",2005,"S_AA","Not stated",322,1325,"u","b"
"CY",2005,"S_AA","Not stated",323,961,"u","b"
"CY",2005,"S_AA","Not stated",331,,"x","b"
"CY",2005,"S_AA","Not stated",332,,"x","b"
"CY",2005,"S_AA","Not stated",333,,"x","b"
"CY",2005,"S_AA","Not stated",334,,"x","b"
"CY",2005,"S_AA","Not stated",341,17022,,"b"
"CY",2005,"S_AA","Not stated",342,1002,"u","b"
"CY",2005,"S_AA","Not stated",343,10009,,"b"
"CY",2005,"S_AA","Not stated",344,969,"u","b"
"CY",2005,"S_AA","Not stated",345,588,"u","b"
"CY",2005,"S_AA","Not stated",346,,"x","b"
"CY",2005,"S_AA","Not stated",347,3499,,"b"
"CY",2005,"S_AA","Not stated",348,,"x","b"
"CY",2005,"S_AA","Not stated",411,4068,,"b"
"CY",2005,"S_AA","Not stated",412,11146,,"b"
"CY",2005,"S_AA","Not stated",413,3973,,"b"
"CY",2005,"S_AA","Not stated",414,1314,"u","b"
"CY",2005,"S_AA","Not stated",419,15214,,"b"
"CY",2005,"S_AA","Not stated",421,7045,,"b"
"CY",2005,"S_AA","Not stated",422,5543,,"b"
"CY",2005,"S_AA","Not stated",511,723,"u","b"
"CY",2005,"S_AA","Not stated",512,13132,,"b"
"CY",2005,"S_AA","Not stated",513,2588,,"b"
"CY",2005,"S_AA","Not stated",514,5597,,"b"
"CY",2005,"S_AA","Not stated",516,7302,,"b"
"CY",2005,"S_AA","Not stated",522,26341,,"b"
"CY",2005,"S_AA","Not stated",611,7922,,"b"
"CY",2005,"S_AA","Not stated",612,1649,,"b"
"CY",2005,"S_AA","Not stated",613,818,"u","b"
"CY",2005,"S_AA","Not stated",614,,"x","b"
"CY",2005,"S_AA","Not stated",615,,"x","b"
"CY",2005,"S_AA","Not stated",711,,"x","b"
"CY",2005,"S_AA","Not stated",712,"20,96",,"b"
"CY",2005,"S_AA","Not stated",713,6576,,"b"
"CY",2005,"S_AA","Not stated",714,2475,,"b"
"CY",2005,"S_AA","Not stated",721,3703,,"b"
"CY",2005,"S_AA","Not stated",722,809,"u","b"
"CY",2005,"S_AA","Not stated",723,5459,,"b"
"CY",2005,"S_AA","Not stated",724,4363,,"b"
"CY",2005,"S_AA","Not stated",731,1211,"u","b"
"CY",2005,"S_AA","Not stated",732,,"x","b"
"CY",2005,"S_AA","Not stated",733,,"x","b"
"CY",2005,"S_AA","Not stated",734,1104,"u","b"
"CY",2005,"S_AA","Not stated",741,3664,,"b"
"CY",2005,"S_AA","Not stated",742,1751,,"b"
"CY",2005,"S_AA","Not stated",743,1481,"u","b"
"CY",2005,"S_AA","Not stated",744,,"x","b"
"CY",2005,"S_AA","Not stated",811,,"x","b"
"CY",2005,"S_AA","Not stated",812,,"x","b"
"CY",2005,"S_AA","Not stated",813,,"x","b"
"CY",2005,"S_AA","Not stated",814,,"x","b"
"CY",2005,"S_AA","Not stated",815,,"x","b"
"CY",2005,"S_AA","Not stated",816,,"x","b"
"CY",2005,"S_AA","Not stated",821,,"x","b"
"CY",2005,"S_AA","Not stated",822,,"x","b"
"CY",2005,"S_AA","Not stated",823,564,"u","b"
"CY",2005,"S_AA","Not stated",824,,"x","b"
"CY",2005,"S_AA","Not stated",825,501,"u","b"
"CY",2005,"S_AA","Not stated",913,28941,,"b"
"CY",2005,"S_AA","Not stated",826,1698,,"b"
"CY",2005,"S_AA","Not stated",932,7831,,"b"
"CY",2005,"S_AA","Not stated",827,781,"u","b"
"CY",2005,"S_AA","Not stated",828,,"x","b"
"CY",2005,"S_AA","Not stated",832,12042,,"b"
"CY",2005,"S_AA","Not stated",921,5246,,"b"
"CY",2005,"S_AA","Not stated",833,2637,,"b"
"CY",2005,"S_AA","Not stated",914,1056,"u","b"
"CY",2005,"S_AA","Not stated",911,582,"u","b"
"CY",2005,"S_AA","Not stated",912,,"x","b"
"CY",2005,"S_AA","Not stated",915,4385,,"b"
"CY",2005,"S_AA","Not stated",916,1359,"u","b"
"CY",2005,"S_AA","Not stated",931,6112,,"b"
"CY",2005,"S_AA","Not stated",933,"1,41","u","b"
"LV",2005,"S_AA","Not stated",921,24722,,"b"
"LV",2005,"S_AA","Not stated",916,16708,,"b"
"LV",2005,"S_AA","Not stated",827,4434,,"b"
"LV",2005,"S_AA","Not stated",829,,"x","b"
"LV",2005,"S_AA","Not stated",823,,"x","b"
"LV",2005,"S_AA","Not stated",900,,"x","b"
"LV",2005,"S_AA","Not stated",833,15861,,"b"
"LV",2005,"S_AA","Not stated",824,,"x","b"
"LV",2005,"S_AA","Not stated",816,7232,,"b"
"LV",2005,"S_AA","Not stated",813,,"x","b"
"LV",2005,"S_AA","Not stated",811,,"x","b"
"LV",2005,"S_AA","Not stated",724,19534,,"b"
"LV",2005,"S_AA","Not stated",714,4579,,"b"
"LV",2005,"S_AA","Not stated",712,42064,,"b"
"LV",2005,"S_AA","Not stated",615,,"x","b"
"LV",2005,"S_AA","Not stated",614,4216,,"b"
"LV",2005,"S_AA","Not stated",511,,"x","b"
"LV",2005,"S_AA","Not stated",323,12006,,"b"
"LV",2005,"S_AA","Not stated",321,,"x","b"
"LV",2005,"S_AA","Not stated",413,17229,,"b"
"LV",2005,"S_AA","Not stated",221,3163,"u","b"
"LV",2005,"S_AA","Not stated",345,7583,,"b"
"LV",2005,"S_AA","Not stated",513,17174,,"b"
"LV",2005,"S_AA","Not stated",512,30648,,"b"
"LV",2005,"S_AA","Not stated",611,10814,,"b"
"LV",2005,"S_AA","Not stated",721,9337,,"b"
"LV",2005,"S_AA","Not stated",732,,"x","b"
"LV",2005,"S_AA","Not stated",723,16498,,"b"
"LV",2005,"S_AA","Not stated",815,,"x","b"
"LV",2005,"S_AA","Not stated",826,2798,"u","b"
"LV",2005,"S_AA","Not stated",831,2849,"u","b"
"LV",2005,"S_AA","Not stated",832,39269,,"b"
"LV",2005,"S_AA","Not stated",911,,"x","b"
"LV",2005,"S_AA","Not stated",914,5514,,"b"
"LV",2005,"S_AA","Not stated",915,6663,,"b"
"LV",2005,"S_AA","Not stated",931,14248,,"b"
"LV",2005,"S_AA","Not stated",821,,"x","b"
"LV",2005,"S_AA","Not stated",933,6385,,"b"
"LV",2005,"S_AA","Not stated",822,,"x","b"
"LV",2005,"S_AA","Not stated",825,,"x","b"
"LV",2005,"S_AA","Not stated",722,12455,,"b"
"LV",2005,"S_AA","Not stated",814,"11,23",,"b"
"LV",2005,"S_AA","Not stated",812,,"x","b"
"LV",2005,"S_AA","Not stated",742,10489,,"b"
"LV",2005,"S_AA","Not stated",421,7786,,"b"
"LV",2005,"S_AA","Not stated",612,10516,,"b"
"LV",2005,"S_AA","Not stated",522,58558,,"b"
"LV",2005,"S_AA","Not stated",516,"19,65",,"b"
"LV",2005,"S_AA","Not stated",344,2617,"u","b"
"LV",2005,"S_AA","Not stated",411,9086,,"b"
"LV",2005,"S_AA","Not stated",315,,"x","b"
"LV",2005,"S_AA","Not stated",243,,"x","b"
"LV",2005,"S_AA","Not stated",247,,"x","b"
"LV",2005,"S_AA","Not stated",244,4352,,"b"
"LV",2005,"S_AA","Not stated",222,13428,,"b"
"LV",2005,"S_AA","Not stated",241,14973,,"b"
"LV",2005,"S_AA","Not stated",233,8905,,"b"
"LV",2005,"S_AA","Not stated",212,,"x","b"
"LV",2005,"S_AA","Not stated",214,14567,,"b"
"LV",2005,"S_AA","Not stated",0,,"x","b"
"LV",2005,"S_AA","Not applicable","Not applicable",911848,,"b"
"LV",2005,"S_AA","Not stated",111,,"x","b"
"LV",2005,"S_AA","Not stated",121,10858,,"b"
"LV",2005,"S_AA","Not stated",122,31399,,"b"
"LV",2005,"S_AA","Not stated",123,7417,,"b"
"LV",2005,"S_AA","Not stated",211,,"x","b"
"LV",2005,"S_AA","Not stated",213,4757,,"b"
"LV",2005,"S_AA","Not stated",223,2408,"u","b"
"LV",2005,"S_AA","Not stated",231,5539,,"b"
"LV",2005,"S_AA","Not stated",232,"11,9",,"b"
"LV",2005,"S_AA","Not stated",235,2201,"u","b"
"LV",2005,"S_AA","Not stated",240,8509,,"b"
"LV",2005,"S_AA","Not stated",242,4832,,"b"
"LV",2005,"S_AA","Not stated",245,5881,,"b"
"LV",2005,"S_AA","Not stated",246,,"x","b"
"LV",2005,"S_AA","Not stated",311,11433,,"b"
"LV",2005,"S_AA","Not stated",312,8365,,"b"
"LV",2005,"S_AA","Not stated",322,5322,,"b"
"LV",2005,"S_AA","Not stated",333,,"x","b"
"LV",2005,"S_AA","Not stated",341,17353,,"b"
"LV",2005,"S_AA","Not stated",334,2374,"u","b"
"LV",2005,"S_AA","Not stated",343,18774,,"b"
"LV",2005,"S_AA","Not stated",346,2954,"u","b"
"LV",2005,"S_AA","Not stated",347,8382,,"b"
"LV",2005,"S_AA","Not stated",412,16163,,"b"
"LV",2005,"S_AA","Not stated",414,6164,,"b"
"LV",2005,"S_AA","Not stated",419,,"x","b"
"LV",2005,"S_AA","Not stated",510,,"x","b"
"LV",2005,"S_AA","Not stated",422,,"x","b"
"LV",2005,"S_AA","Not stated",514,7995,,"b"
"LV",2005,"S_AA","Not stated",520,4079,,"b"
"LV",2005,"S_AA","Not stated",600,13493,,"b"
"LV",2005,"S_AA","Not stated",613,18406,,"b"
"LV",2005,"S_AA","Not stated",713,13466,,"b"
"LV",2005,"S_AA","Not stated",731,,"x","b"
"LV",2005,"S_AA","Not stated",733,,"x","b"
"LV",2005,"S_AA","Not stated",734,2817,"u","b"
"LV",2005,"S_AA","Not stated",740,2507,"u","b"
"LV",2005,"S_AA","Not stated",741,8418,,"b"
"LV",2005,"S_AA","Not stated",743,"8,77",,"b"
"LV",2005,"S_AA","Not stated",744,,"x","b"
"LV",2005,"S_AA","Not stated",817,,"x","b"
"LV",2005,"S_AA","Not stated",828,9556,,"b"
"LV",2005,"S_AA","Not stated",834,,"x","b"
"LV",2005,"S_AA","Not stated",913,26291,,"b"
"LV",2005,"S_AA","Not stated","Not stated",,"x","b"
"LV",2005,"S_AA","Not stated",932,"17,03",,"b"
"LV",2005,"S_AA","Not stated",234,,"x","b"
"LV",2005,"S_AA","Not stated",131,37848,,"b"
"LV",2005,"S_AA","Not stated",114,,"x","b"
"LV",2005,"S_AA","Not stated",110,5422,,"b"
"LV",2005,"S_AA","Not stated",210,,"x","b"
"LV",2005,"S_AA","Not stated",314,,"x","b"
"LV",2005,"S_AA","Not stated",332,4394,,"b"
"LV",2005,"S_AA","Not stated",342,11859,,"b"
"LV",2005,"S_AA","Not stated",331,"7,55",,"b"
"LV",2005,"S_AA","Not stated",313,,"x","b"
"LT",2005,"S_AA","Not stated",613,140676,,"b"
"LT",2005,"S_AA","Not stated",614,,"x","b"
"LT",2005,"S_AA","Not stated",615,,"x","b"
"LT",2005,"S_AA","Not stated",916,16417,"u","b"
"LT",2005,"S_AA","Not stated",933,7063,"u","b"
"LT",2005,"S_AA","Not stated",921,21859,"u","b"
"LT",2005,"S_AA","Not stated",829,,"x","b"
"LT",2005,"S_AA","Not stated",914,,"x","b"
"LT",2005,"S_AA","Not stated",834,,"x","b"
"LT",2005,"S_AA","Not stated",828,,"x","b"
"LT",2005,"S_AA","Not stated",825,,"x","b"
"LT",2005,"S_AA","Not stated",823,,"x","b"
"LT",2005,"S_AA","Not stated",812,,"x","b"
"LT",2005,"S_AA","Not stated",712,60704,,"b"
"LT",2005,"S_AA","Not stated",813,,"x","b"
"LT",2005,"S_AA","Not stated",744,,"x","b"
"LT",2005,"S_AA","Not stated",742,10242,"u","b"
"LT",2005,"S_AA","Not stated",734,,"x","b"
"LT",2005,"S_AA","Not stated",724,10978,"u","b"
"LT",2005,"S_AA","Not stated",733,,"x","b"
"LT",2005,"S_AA","Not stated",723,36891,,"b"
"LT",2005,"S_AA","Not stated",714,"9,5","u","b"
"LT",2005,"S_AA","Not stated",311,10385,"u","b"
"LT",2005,"S_AA","Not stated",611,12776,"u","b"
"LT",2005,"S_AA","Not stated",514,"9,87","u","b"
"LT",2005,"S_AA","Not stated",412,6495,"u","b"
"LT",2005,"S_AA","Not stated",513,20207,"u","b"
"LT",2005,"S_AA","Not stated",421,7729,"u","b"
